model,setting,groupn,run,s,a,first.stable.gen,n.gens.stable,first.stable.gen.fuzzy,n.gens.stable.fuzzy
pnov,x,30,9,0.05,5,98,2,100,0
pnov,x,30,10,0.05,5,100,0,100,0
pnov,x,30,11,0.05,5,99,1,100,0
pnov,x,30,12,0.05,5,100,0,100,0
pnov,x,30,13,0.05,5,96,4,100,0
pnov,x,30,14,0.05,5,100,0,100,0
pnov,x,30,15,0.05,5,97,3,100,0
pnov,x,30,16,0.05,5,97,3,100,0
pnov,x,30,17,0.05,5,100,0,100,0
pnov,x,30,18,0.05,5,100,0,100,0
pnov,x,30,19,0.05,5,97,3,100,0
pnov,x,30,20,0.05,5,99,1,100,0
pnov,x,30,1,0.05,6,98,2,100,0
pnov,x,30,2,0.05,6,98,2,100,0
pnov,x,30,3,0.05,6,99,1,100,0
pnov,x,30,4,0.05,6,100,0,100,0
pnov,x,30,5,0.05,6,97,3,100,0
pnov,x,30,6,0.05,6,93,7,100,0
pnov,x,30,7,0.05,6,100,0,100,0
pnov,x,30,8,0.05,6,100,0,100,0
pnov,x,30,9,0.05,6,100,0,100,0
pnov,x,30,10,0.05,6,100,0,100,0
pnov,x,30,11,0.05,6,96,4,100,0
pnov,x,30,12,0.05,6,95,5,100,0
pnov,x,30,13,0.05,6,100,0,100,0
pnov,x,30,14,0.05,6,100,0,100,0
pnov,x,30,15,0.05,6,95,5,100,0
pnov,x,30,16,0.05,6,97,3,100,0
pnov,x,30,17,0.05,6,100,0,100,0
pnov,x,30,18,0.05,6,100,0,100,0
pnov,x,30,19,0.05,6,100,0,100,0
pnov,x,30,20,0.05,6,100,0,100,0
pnov,x,30,1,0.05,7,100,0,100,0
pnov,x,30,2,0.05,7,99,1,100,0
pnov,x,30,3,0.05,7,99,1,100,0
pnov,x,30,4,0.05,7,98,2,100,0
pnov,x,30,5,0.05,7,100,0,100,0
pnov,x,30,6,0.05,7,99,1,100,0
pnov,x,30,7,0.05,7,98,2,100,0
pnov,x,30,8,0.05,7,99,1,100,0
pnov,x,30,9,0.05,7,100,0,100,0
pnov,x,30,10,0.05,7,100,0,100,0
pnov,x,30,11,0.05,7,100,0,100,0
pnov,x,30,12,0.05,7,100,0,100,0
pnov,x,30,13,0.05,7,100,0,100,0
pnov,x,30,14,0.05,7,100,0,100,0
pnov,x,30,15,0.05,7,96,4,100,0
pnov,x,30,16,0.05,7,100,0,100,0
pnov,x,30,17,0.05,7,100,0,100,0
pnov,x,30,18,0.05,7,99,1,100,0
pnov,x,30,19,0.05,7,100,0,100,0
pnov,x,30,20,0.05,7,96,4,100,0
pnov,x,30,1,0.05,8,99,1,100,0
pnov,x,30,2,0.05,8,99,1,100,0
pnov,x,30,3,0.05,8,100,0,100,0
pnov,x,30,4,0.05,8,100,0,100,0
pnov,x,30,5,0.05,8,100,0,100,0
pnov,x,30,6,0.05,8,96,4,100,0
pnov,x,30,7,0.05,8,100,0,100,0
pnov,x,30,8,0.05,8,98,2,100,0
pnov,x,30,9,0.05,8,99,1,100,0
pnov,x,30,10,0.05,8,100,0,100,0
pnov,x,30,11,0.05,8,98,2,100,0
pnov,x,30,12,0.05,8,100,0,100,0
pnov,x,30,13,0.05,8,100,0,100,0
pnov,x,30,14,0.05,8,99,1,100,0
pnov,x,30,15,0.05,8,97,3,100,0
pnov,x,30,16,0.05,8,100,0,100,0
pnov,x,30,17,0.05,8,100,0,100,0
pnov,x,30,18,0.05,8,100,0,100,0
pnov,x,30,19,0.05,8,97,3,100,0
pnov,x,30,20,0.05,8,94,6,100,0
pnov,x,30,1,0.05,9,97,3,100,0
pnov,x,30,2,0.05,9,98,2,100,0
pnov,x,30,3,0.05,9,98,2,100,0
pnov,x,30,4,0.05,9,100,0,100,0
pnov,x,30,5,0.05,9,99,1,100,0
pnov,x,30,6,0.05,9,99,1,100,0
pnov,x,30,7,0.05,9,100,0,100,0
pnov,x,30,8,0.05,9,100,0,100,0
pnov,x,30,9,0.05,9,100,0,100,0
pnov,x,30,10,0.05,9,100,0,100,0
pnov,x,30,11,0.05,9,100,0,100,0
pnov,x,30,12,0.05,9,99,1,100,0
pnov,x,30,13,0.05,9,98,2,100,0
pnov,x,30,14,0.05,9,96,4,100,0
pnov,x,30,15,0.05,9,98,2,100,0
pnov,x,30,16,0.05,9,96,4,100,0
pnov,x,30,17,0.05,9,99,1,100,0
pnov,x,30,18,0.05,9,97,3,100,0
pnov,x,30,19,0.05,9,96,4,100,0
pnov,x,30,20,0.05,9,97,3,100,0
pnov,x,30,1,0.1,0,1,99,100,0
